protein_id,bmrb_id,entity_id,pdb_path,status,error
bmr18058_entity2,18058,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18058_entity2.pdb,skipped_existing,
bmr18059_entity1,18059,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18059_entity1.pdb,skipped_existing,
bmr18059_entity2,18059,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18059_entity2.pdb,skipped_existing,
bmr18060_entity1,18060,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18060_entity1.pdb,skipped_existing,
bmr18060_entity2,18060,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18060_entity2.pdb,skipped_existing,
bmr18061_entity1,18061,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18061_entity1.pdb,skipped_existing,
bmr18061_entity2,18061,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18061_entity2.pdb,skipped_existing,
bmr18062_entity1,18062,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18062_entity1.pdb,skipped_existing,
bmr18062_entity2,18062,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18062_entity2.pdb,skipped_existing,
bmr18063_entity1,18063,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18063_entity1.pdb,skipped_existing,
bmr18063_entity2,18063,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18063_entity2.pdb,skipped_existing,
bmr18064_entity1,18064,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18064_entity1.pdb,skipped_existing,
bmr18064_entity2,18064,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18064_entity2.pdb,skipped_existing,
bmr18065_entity1,18065,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18065_entity1.pdb,skipped_existing,
bmr18065_entity2,18065,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18065_entity2.pdb,skipped_existing,
bmr18066_entity1,18066,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18066_entity1.pdb,skipped_existing,
bmr18066_entity2,18066,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18066_entity2.pdb,skipped_existing,
bmr18067_entity1,18067,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18067_entity1.pdb,skipped_existing,
bmr18067_entity2,18067,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18067_entity2.pdb,skipped_existing,
bmr18068_entity1,18068,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18068_entity1.pdb,skipped_existing,
bmr18068_entity2,18068,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18068_entity2.pdb,skipped_existing,
bmr18069_entity1,18069,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18069_entity1.pdb,skipped_existing,
bmr18069_entity2,18069,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18069_entity2.pdb,skipped_existing,
bmr18070_entity1,18070,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18070_entity1.pdb,skipped_existing,
bmr18070_entity2,18070,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18070_entity2.pdb,skipped_existing,
bmr18071_entity1,18071,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18071_entity1.pdb,skipped_existing,
bmr18071_entity2,18071,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18071_entity2.pdb,skipped_existing,
bmr18072_entity1,18072,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18072_entity1.pdb,skipped_existing,
bmr18072_entity2,18072,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18072_entity2.pdb,skipped_existing,
bmr18073_entity1,18073,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18073_entity1.pdb,skipped_existing,
bmr18073_entity2,18073,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18073_entity2.pdb,skipped_existing,
bmr18074_entity1,18074,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18074_entity1.pdb,skipped_existing,
bmr18074_entity2,18074,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18074_entity2.pdb,skipped_existing,
bmr18075_entity1,18075,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18075_entity1.pdb,skipped_existing,
bmr18075_entity2,18075,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18075_entity2.pdb,skipped_existing,
bmr18076_entity1,18076,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18076_entity1.pdb,skipped_existing,
bmr18076_entity2,18076,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18076_entity2.pdb,skipped_existing,
bmr18077_entity1,18077,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18077_entity1.pdb,skipped_existing,
bmr18077_entity2,18077,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18077_entity2.pdb,skipped_existing,
bmr18078_entity1,18078,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18078_entity1.pdb,skipped_existing,
bmr18078_entity2,18078,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18078_entity2.pdb,skipped_existing,
bmr18080_entity1,18080,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18080_entity1.pdb,skipped_existing,
bmr18081_entity1,18081,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18081_entity1.pdb,skipped_existing,
bmr18082_entity1,18082,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18082_entity1.pdb,skipped_existing,
bmr18082_entity2,18082,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18082_entity2.pdb,skipped_existing,
bmr18084_entity1,18084,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18084_entity1.pdb,skipped_existing,
bmr18084_entity2,18084,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18084_entity2.pdb,skipped_existing,
bmr18086_entity1,18086,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18086_entity1.pdb,skipped_existing,
bmr18087_entity1,18087,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18087_entity1.pdb,skipped_existing,
bmr18088_entity1,18088,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18088_entity1.pdb,skipped_existing,
bmr18089_entity1,18089,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18089_entity1.pdb,skipped_existing,
bmr18090_entity1,18090,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18090_entity1.pdb,skipped_existing,
bmr18091_entity1,18091,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18091_entity1.pdb,skipped_existing,
bmr18092_entity1,18092,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18092_entity1.pdb,skipped_existing,
bmr18093_entity1,18093,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18093_entity1.pdb,skipped_existing,
bmr18094_entity1,18094,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18094_entity1.pdb,skipped_existing,
bmr18095_entity1,18095,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18095_entity1.pdb,skipped_existing,
bmr18096_entity1,18096,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18096_entity1.pdb,skipped_existing,
bmr18097_entity1,18097,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18097_entity1.pdb,skipped_existing,
bmr18098_entity1,18098,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18098_entity1.pdb,skipped_existing,
bmr18099_entity1,18099,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18099_entity1.pdb,skipped_existing,
bmr18101_entity1,18101,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18101_entity1.pdb,skipped_existing,
bmr18103_entity1,18103,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18103_entity1.pdb,skipped_existing,
bmr18103_entity2,18103,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18103_entity2.pdb,skipped_existing,
bmr18107_entity1,18107,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18107_entity1.pdb,skipped_existing,
bmr18109_entity1,18109,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18109_entity1.pdb,skipped_existing,
bmr18110_entity1,18110,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18110_entity1.pdb,skipped_existing,
bmr18111_entity1,18111,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18111_entity1.pdb,skipped_existing,
bmr18111_entity2,18111,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18111_entity2.pdb,skipped_existing,
bmr18112_entity1,18112,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18112_entity1.pdb,skipped_existing,
bmr18113_entity1,18113,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18113_entity1.pdb,skipped_existing,
bmr18115_entity1,18115,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18115_entity1.pdb,skipped_existing,
bmr18118_entity1,18118,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18118_entity1.pdb,skipped_existing,
bmr18119_entity1,18119,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18119_entity1.pdb,skipped_existing,
bmr18121_entity1,18121,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18121_entity1.pdb,skipped_existing,
bmr18122_entity1,18122,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18122_entity1.pdb,skipped_existing,
bmr18123_entity1,18123,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18123_entity1.pdb,ok,
bmr18124_entity1,18124,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18124_entity1.pdb,skipped_existing,
bmr18125_entity1,18125,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18125_entity1.pdb,skipped_existing,
bmr18130_entity1,18130,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18130_entity1.pdb,skipped_existing,
bmr18132_entity1,18132,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18132_entity1.pdb,skipped_existing,
bmr18133_entity1,18133,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18133_entity1.pdb,skipped_existing,
bmr18134_entity1,18134,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18134_entity1.pdb,skipped_existing,
bmr18135_entity1,18135,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18135_entity1.pdb,skipped_existing,
bmr18137_entity1,18137,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18137_entity1.pdb,skipped_existing,
bmr18141_entity1,18141,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18141_entity1.pdb,skipped_existing,
bmr18142_entity1,18142,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18142_entity1.pdb,skipped_existing,
bmr18145_entity1,18145,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18145_entity1.pdb,skipped_existing,
bmr18147_entity1,18147,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18147_entity1.pdb,skipped_existing,
bmr18151_entity1,18151,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18151_entity1.pdb,skipped_existing,
bmr18152_entity1,18152,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18152_entity1.pdb,skipped_existing,
bmr18153_entity1,18153,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18153_entity1.pdb,skipped_existing,
bmr18154_entity1,18154,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18154_entity1.pdb,skipped_existing,
bmr18155_entity1,18155,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18155_entity1.pdb,skipped_existing,
bmr18156_entity1,18156,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18156_entity1.pdb,skipped_existing,
bmr18157_entity1,18157,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18157_entity1.pdb,skipped_existing,
bmr18158_entity1,18158,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18158_entity1.pdb,skipped_existing,
bmr18161_entity1,18161,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18161_entity1.pdb,skipped_existing,
bmr18165_entity1,18165,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18165_entity1.pdb,skipped_existing,
bmr18165_entity2,18165,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18165_entity2.pdb,skipped_existing,
bmr18165_entity3,18165,3,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18165_entity3.pdb,skipped_existing,
bmr18166_entity1,18166,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18166_entity1.pdb,skipped_existing,
bmr18167_entity1,18167,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18167_entity1.pdb,ok,
bmr18169_entity1,18169,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18169_entity1.pdb,skipped_existing,
bmr18169_entity2,18169,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18169_entity2.pdb,skipped_existing,
bmr18171_entity1,18171,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18171_entity1.pdb,skipped_existing,
bmr18176_entity1,18176,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18176_entity1.pdb,skipped_existing,
bmr18177_entity1,18177,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18177_entity1.pdb,skipped_existing,
bmr18178_entity1,18178,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18178_entity1.pdb,skipped_existing,
bmr18179_entity1,18179,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18179_entity1.pdb,skipped_existing,
bmr18180_entity1,18180,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18180_entity1.pdb,skipped_existing,
bmr18181_entity1,18181,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18181_entity1.pdb,skipped_existing,
bmr18182_entity1,18182,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18182_entity1.pdb,skipped_existing,
bmr18182_entity2,18182,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18182_entity2.pdb,skipped_existing,
bmr18183_entity1,18183,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18183_entity1.pdb,skipped_existing,
bmr18185_entity1,18185,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18185_entity1.pdb,skipped_existing,
bmr18186_entity1,18186,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18186_entity1.pdb,skipped_existing,
bmr18187_entity1,18187,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18187_entity1.pdb,skipped_existing,
bmr18188_entity1,18188,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18188_entity1.pdb,skipped_existing,
bmr18189_entity1,18189,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18189_entity1.pdb,skipped_existing,
bmr18190_entity1,18190,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18190_entity1.pdb,skipped_existing,
bmr18191_entity1,18191,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18191_entity1.pdb,skipped_existing,
bmr18192_entity1,18192,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18192_entity1.pdb,skipped_existing,
bmr18193_entity1,18193,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18193_entity1.pdb,skipped_existing,
bmr18194_entity1,18194,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18194_entity1.pdb,skipped_existing,
bmr18195_entity1,18195,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18195_entity1.pdb,skipped_existing,
bmr18196_entity1,18196,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18196_entity1.pdb,skipped_existing,
bmr18197_entity1,18197,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18197_entity1.pdb,skipped_existing,
bmr18198_entity1,18198,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18198_entity1.pdb,skipped_existing,
bmr18200_entity1,18200,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18200_entity1.pdb,skipped_existing,
bmr18201_entity1,18201,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18201_entity1.pdb,skipped_existing,
bmr18202_entity1,18202,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18202_entity1.pdb,skipped_existing,
bmr18204_entity1,18204,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18204_entity1.pdb,skipped_existing,
bmr18205_entity1,18205,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18205_entity1.pdb,skipped_existing,
bmr18205_entity2,18205,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18205_entity2.pdb,skipped_existing,
bmr18210_entity1,18210,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18210_entity1.pdb,skipped_existing,
bmr18211_entity1,18211,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18211_entity1.pdb,skipped_existing,
bmr18214_entity1,18214,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18214_entity1.pdb,skipped_existing,
bmr18215_entity1,18215,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18215_entity1.pdb,skipped_existing,
bmr18216_entity1,18216,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18216_entity1.pdb,skipped_existing,
bmr18217_entity1,18217,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18217_entity1.pdb,skipped_existing,
bmr18218_entity1,18218,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18218_entity1.pdb,skipped_existing,
bmr18219_entity1,18219,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18219_entity1.pdb,skipped_existing,
bmr18220_entity1,18220,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18220_entity1.pdb,skipped_existing,
bmr18221_entity1,18221,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18221_entity1.pdb,ok,
bmr18222_entity1,18222,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18222_entity1.pdb,skipped_existing,
bmr18223_entity1,18223,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18223_entity1.pdb,skipped_existing,
bmr18224_entity1,18224,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18224_entity1.pdb,skipped_existing,
bmr18225_entity1,18225,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18225_entity1.pdb,skipped_existing,
bmr18226_entity1,18226,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18226_entity1.pdb,skipped_existing,
bmr18228_entity1,18228,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18228_entity1.pdb,skipped_existing,
bmr18229_entity1,18229,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18229_entity1.pdb,skipped_existing,
bmr18229_entity2,18229,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18229_entity2.pdb,skipped_existing,
bmr18230_entity1,18230,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18230_entity1.pdb,skipped_existing,
bmr18231_entity1,18231,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18231_entity1.pdb,skipped_existing,
bmr18234_entity1,18234,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18234_entity1.pdb,skipped_existing,
bmr18234_entity2,18234,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18234_entity2.pdb,skipped_existing,
bmr18235_entity1,18235,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18235_entity1.pdb,skipped_existing,
bmr18236_entity1,18236,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18236_entity1.pdb,skipped_existing,
bmr18237_entity1,18237,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18237_entity1.pdb,skipped_existing,
bmr18238_entity1,18238,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18238_entity1.pdb,skipped_existing,
bmr18238_entity2,18238,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18238_entity2.pdb,skipped_existing,
bmr18242_entity1,18242,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18242_entity1.pdb,skipped_existing,
bmr18244_entity1,18244,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18244_entity1.pdb,skipped_existing,
bmr18244_entity2,18244,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18244_entity2.pdb,skipped_existing,
bmr18245_entity1,18245,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18245_entity1.pdb,skipped_existing,
bmr18246_entity1,18246,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18246_entity1.pdb,skipped_existing,
bmr18248_entity1,18248,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18248_entity1.pdb,skipped_existing,
bmr18249_entity1,18249,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18249_entity1.pdb,skipped_existing,
bmr18250_entity1,18250,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18250_entity1.pdb,skipped_existing,
bmr18251_entity1,18251,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18251_entity1.pdb,skipped_existing,
bmr18252_entity1,18252,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18252_entity1.pdb,skipped_existing,
bmr18252_entity2,18252,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18252_entity2.pdb,skipped_existing,
bmr18253_entity1,18253,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18253_entity1.pdb,skipped_existing,
bmr18254_entity1,18254,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18254_entity1.pdb,skipped_existing,
bmr18255_entity1,18255,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18255_entity1.pdb,skipped_existing,
bmr18256_entity1,18256,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18256_entity1.pdb,skipped_existing,
bmr18257_entity1,18257,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18257_entity1.pdb,skipped_existing,
bmr18260_entity1,18260,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18260_entity1.pdb,skipped_existing,
bmr18261_entity1,18261,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18261_entity1.pdb,skipped_existing,
bmr18262_entity1,18262,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18262_entity1.pdb,skipped_existing,
bmr18263_entity1,18263,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18263_entity1.pdb,skipped_existing,
bmr18265_entity1,18265,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18265_entity1.pdb,skipped_existing,
bmr18266_entity1,18266,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18266_entity1.pdb,skipped_existing,
bmr18266_entity2,18266,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18266_entity2.pdb,skipped_existing,
bmr18267_entity1,18267,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18267_entity1.pdb,skipped_existing,
bmr18269_entity1,18269,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18269_entity1.pdb,skipped_existing,
bmr18277_entity1,18277,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18277_entity1.pdb,skipped_existing,
bmr18278_entity1,18278,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18278_entity1.pdb,skipped_existing,
bmr18280_entity1,18280,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18280_entity1.pdb,skipped_existing,
bmr18281_entity1,18281,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18281_entity1.pdb,skipped_existing,
bmr18282_entity1,18282,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18282_entity1.pdb,skipped_existing,
bmr18283_entity1,18283,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18283_entity1.pdb,skipped_existing,
bmr18285_entity1,18285,1,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18285_entity1.pdb,skipped_existing,
bmr18285_entity2,18285,2,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18285_entity2.pdb,skipped_existing,
bmr18285_entity3,18285,3,/Users/fangruizhang/Desktop/esm_pipeline/data/esmfold_structures/bmr18285_entity3.pdb,skipped_existing,
